node_id, total_out, total_in, pos_in, neg_in, pos_out,neg_out
BaseballBaby (page does not exist), 0, 53, 50, 3, 0, 0
YankeeFan2006, 0, 4, 4, 0, 0, 0
64.12.116.134 (page does not exist), 0, 1, 1, 0, 0, 0
Mailar diabIow (page does not exist), 0, 1, 1, 0, 0, 0
Riana dzasta (page does not exist), 0, 89, 84, 5, 0, 0
Riana dzasta/Esperanza (page does not exist), 0, 16, 14, 2, 0, 0
IanManka, 71, 9, 9, 0, 58, 13
King of Hearts, 0, 191, 35, 156, 0, 0
Andypandy.UK, 0, 76, 53, 23, 0, 0
Anger22, 0, 51, 49, 2, 0, 0
Jaxl, 37, 96, 95, 1, 37, 0
DrunkenSmurf, 0, 4, 1, 3, 0, 0
Dr Zak, 0, 12, 8, 4, 0, 0
Youngamerican, 69, 54, 48, 6, 69, 0
Accurizer, 0, 18, 16, 2, 0, 0
Fang Aili, 0, 55, 44, 11, 0, 0
Bachrach44, 0, 24, 22, 2, 0, 0
GangstaEB/SigDirectory/1, 0, 6, 5, 1, 0, 0
GangstaEB/PenguinLog, 0, 6, 5, 1, 0, 0
Zoe, 0, 30, 21, 9, 0, 0
Viridae, 54, 58, 47, 11, 52, 2
Osbus, 0, 4, 4, 0, 0, 0
Kicking222, 38, 57, 44, 13, 38, 0
Shreshth91, 25, 95, 87, 8, 25, 0
Shreshth91/Esperanza, 0, 14, 14, 0, 0, 0
Tijuana Brass, 0, 27, 19, 8, 0, 0
Minun/PCP/Entrance, 0, 6, 6, 0, 0, 0
Minun/EA, 0, 4, 4, 0, 0, 0
Minun, 0, 7, 7, 0, 0, 0
MrFizyx, 0, 17, 16, 1, 0, 0
Crisspy, 0, 1, 1, 0, 0, 0
Deskana, 64, 52, 35, 17, 61, 3
141.158.40.105 (page does not exist), 0, 1, 0, 1, 0, 0
WAvegetarian, 95, 12, 11, 1, 92, 3
Catamorphism, 0, 1, 1, 0, 0, 0
Canderson7, 21, 24, 23, 1, 21, 0
Thistheman, 0, 17, 15, 2, 0, 0
Reggae Sanderz (page does not exist), 0, 5, 4, 1, 0, 0
Asterion/Esperanza (page does not exist), 0, 6, 6, 0, 0, 0
Asterion, 81, 19, 19, 0, 81, 0
RyanGerbil10, 60, 161, 106, 55, 46, 14
RyanGerbil10/Esperanza (page does not exist), 0, 61, 57, 4, 0, 0
Michael Snow, 0, 162, 154, 8, 0, 0
HResearcher, 0, 12, 5, 7, 0, 0
Geni, 119, 19, 8, 11, 16, 103
EWS23/RFA, 0, 4, 4, 0, 0, 0
EWS23, 106, 55, 55, 0, 106, 0
MLA, 0, 28, 25, 3, 0, 0
Edgar181, 86, 25, 12, 13, 86, 0
Prodego, 91, 105, 57, 48, 87, 4
Picaroon9288 (page does not exist), 0, 12, 11, 1, 0, 0
Vengeful Cynic, 0, 7, 5, 2, 0, 0
Daniel.Bryant, 0, 71, 66, 5, 0, 0
Daniel.Bryant/Esperanza, 0, 4, 3, 1, 0, 0
Imoeng, 0, 7, 7, 0, 0, 0
Tuspm/RFA Criteria, 0, 4, 4, 0, 0, 0
Runcorn, 40, 28, 18, 10, 38, 2
Gwernol, 95, 86, 67, 19, 95, 0
ERcheck, 79, 2, 1, 1, 79, 0
Marine 69-71, 0, 63, 55, 8, 0, 0
Looper5920, 0, 39, 32, 7, 0, 0
Murcielago, 0, 3, 3, 0, 0, 0
Diehard2k5, 0, 1, 1, 0, 0, 0
AntonioMartin, 0, 15, 13, 2, 0, 0
Stormscape, 0, 1, 1, 0, 0, 0
Sti!fIe, 0, 1, 1, 0, 0, 0
Raven4x4x, 63, 44, 40, 4, 60, 3
NCurse, 94, 20, 20, 0, 93, 1
Grafikm fr, 0, 23, 18, 5, 0, 0
Bigtop, 0, 9, 9, 0, 0, 0
Bigtop/Esperanza (page does not exist), 0, 2, 2, 0, 0, 0
Mmx1, 0, 2, 2, 0, 0, 0
Samiraidif (page does not exist), 0, 1, 1, 0, 0, 0
Joelr31, 81, 21, 16, 5, 74, 7
Jared Hunt, 0, 11, 10, 1, 0, 0
ShaunES, 0, 4, 4, 0, 0, 0
Newyorkbrad, 225, 469, 167, 302, 214, 11
Wickethewok, 81, 2, 1, 1, 67, 14
No Guru, 0, 19, 19, 0, 0, 0
Yomangani, 90, 9, 7, 2, 73, 17
Ifnord, 0, 30, 21, 9, 0, 0
MrDolomite, 0, 1, 1, 0, 0, 0
Zzuuzz, 45, 35, 13, 22, 43, 2
Fan-1967, 0, 5, 5, 0, 0, 0
Kimchi.sq. (page does not exist), 0, 1, 1, 0, 0, 0
Mets501/RfA standards, 0, 8, 8, 0, 0, 0
Gidonb, 0, 59, 54, 5, 0, 0
Starblind, 53, 162, 114, 48, 41, 12
Mo0, 38, 20, 20, 0, 37, 1
Feydey, 56, 68, 61, 7, 48, 8
Buchanan-Hermit, 91, 44, 41, 3, 68, 23
Wknight94, 69, 44, 28, 16, 69, 0
Darthgriz98/Esperanza, 0, 1, 1, 0, 0, 0
PerfectStorm, 0, 3, 3, 0, 0, 0
PerfectStorm/Esperanza (page does not exist), 0, 3, 3, 0, 0, 0
Editor88, 0, 1, 1, 0, 0, 0
Amcbride, 0, 18, 18, 0, 0, 0
Golbez, 16, 17, 14, 3, 16, 0
PseudoSudo, 0, 11, 10, 1, 0, 0
MasterEagle (page does not exist), 0, 1, 1, 0, 0, 0
Nathanrdotcom, 0, 12, 11, 1, 0, 0
ILovePlankton/My loyalties to my friends (page does not exist), 0, 11, 11, 0, 0, 0
JoanneB, 92, 41, 39, 2, 91, 1
Valentinian, 0, 34, 32, 2, 0, 0
Lectonar, 23, 47, 32, 15, 23, 0
Peterwats (page does not exist), 0, 1, 1, 0, 0, 0
Sergeant Snopake, 0, 3, 3, 0, 0, 0
Froggydarb, 0, 2, 1, 1, 0, 0
JackLumber, 0, 2, 2, 0, 0, 0
Jorcoga, 0, 89, 83, 6, 0, 0
Spangineer, 33, 35, 32, 3, 33, 0
Tachikoma (page does not exist), 0, 14, 13, 1, 0, 0
Tachikoma/Esperanza (page does not exist), 0, 3, 3, 0, 0, 0
Ohnoitsjamie, 101, 48, 30, 18, 101, 0
Taxman, 36, 71, 53, 18, 36, 0
Syrthiss, 21, 52, 47, 5, 21, 0
Tony Fox, 0, 33, 17, 16, 0, 0
John Hill6633 (page does not exist), 0, 1, 1, 0, 0, 0
AudeVivere (page does not exist), 0, 32, 30, 2, 0, 0
Jason Potter, 0, 1, 1, 0, 0, 0
CatherineMunro, 1, 3, 3, 0, 0, 1
TigerShark, 81, 39, 25, 14, 63, 18
Thistheman/Esperanza, 0, 2, 2, 0, 0, 0
Reo On, 0, 1, 1, 0, 0, 0
Fredil Yupigo, 0, 8, 8, 0, 0, 0
Fredil Yupigo/Esperanza (page does not exist), 0, 5, 5, 0, 0, 0
Ragesoss, 62, 50, 33, 17, 37, 25
AnonEMouse, 70, 20, 14, 6, 60, 10
Jersey Devil, 0, 30, 26, 4, 0, 0
Jkelly, 48, 32, 31, 1, 47, 1
Kuru, 82, 59, 35, 24, 82, 0
CanadianCaesar, 68, 27, 26, 1, 65, 3
Hexagon1, 0, 6, 2, 4, 0, 0
Doc Tropics, 0, 13, 12, 1, 0, 0
Spawn Man, 0, 33, 18, 15, 0, 0
The Ungovernable Force, 0, 2, 2, 0, 0, 0
Zscout370, 103, 24, 17, 7, 101, 2
CakeProphet, 0, 1, 1, 0, 0, 0
Leithp, 33, 9, 7, 2, 33, 0
Kevin Breitenstein, 0, 4, 4, 0, 0, 0
Ryu Kaze, 0, 2, 2, 0, 0, 0
Lion King, 0, 2, 2, 0, 0, 0
Geogre, 38, 82, 69, 13, 33, 5
Bastique, 104, 34, 16, 18, 89, 15
Karrmann, 0, 2, 2, 0, 0, 0
Eloquence, 0, 5, 4, 1, 0, 0
Eloquence/CP, 0, 4, 4, 0, 0, 0
CliffHarris (page does not exist), 0, 2, 2, 0, 0, 0
Smurrayinchester, 118, 20, 19, 1, 106, 12
Natalya, 118, 40, 28, 12, 116, 2
Natalya/Esperanza, 0, 24, 24, 0, 0, 0
Attic Owl, 0, 5, 3, 2, 0, 0
BillyH, 32, 3, 3, 0, 25, 7
Bornhj, 0, 28, 27, 1, 0, 0
Bornhj/E, 0, 19, 18, 1, 0, 0
Fetofs, 0, 16, 16, 0, 0, 0
SynergeticMaggot, 0, 75, 46, 29, 0, 0
Mr. Lefty, 0, 67, 64, 3, 0, 0
Eliade, 0, 1, 1, 0, 0, 0
Lulu of the Lotus-Eaters, 0, 6, 5, 1, 0, 0
TantalumTelluride, 0, 70, 66, 4, 0, 0
Deli nk, 0, 28, 2, 26, 0, 0
Zoz (page does not exist), 0, 6, 6, 0, 0, 0
Aldux, 52, 48, 40, 8, 50, 2
I@n, 0, 8, 6, 2, 0, 0
Kingboyk, 56, 56, 51, 5, 55, 1
Weird Bird, 0, 5, 5, 0, 0, 0
Stubbleboy, 0, 26, 21, 5, 0, 0
Blinking Spirit, 0, 1, 1, 0, 0, 0
Kitia/Friends, 0, 1, 1, 0, 0, 0
Mangojuice, 75, 30, 21, 9, 69, 6
Abdullah Geelah, 0, 1, 1, 0, 0, 0
Kitia, 0, 2, 1, 1, 0, 0
Trialsanderrors, 73, 94, 79, 15, 66, 7
Aaron Brenneman, 0, 21, 16, 5, 0, 0
Bože pravde, 0, 2, 2, 0, 0, 0
Georgewilliamherbert, 87, 30, 29, 1, 79, 8
Carmelapple, 0, 1, 1, 0, 0, 0
Carmelapple/Esperanza (page does not exist), 0, 1, 1, 0, 0, 0
GrasslandT, 0, 3, 3, 0, 0, 0
RainbowSwirl, 0, 2, 2, 0, 0, 0
VanM, 0, 2, 2, 0, 0, 0
QuarterZ, 0, 2, 2, 0, 0, 0
ADNghiem501 (page does not exist), 0, 3, 3, 0, 0, 0
DavidHOzAu, 0, 2, 2, 0, 0, 0
Messedrocker, 104, 11, 9, 2, 103, 1
Evan Robidoux (page does not exist), 0, 7, 7, 0, 0, 0
Anomo, 0, 7, 6, 1, 0, 0
Metamagician3000, 63, 34, 29, 5, 56, 7
Ghirlandajo, 0, 47, 33, 14, 0, 0
Husond, 90, 215, 146, 69, 90, 0
BigCow, 0, 1, 1, 0, 0, 0
Nebular110, 0, 1, 1, 0, 0, 0
Trevor macinnis, 0, 18, 17, 1, 0, 0
GT, 0, 6, 3, 3, 0, 0
207.145.133.34 (page does not exist), 0, 1, 0, 1, 0, 0
Kotepho, 0, 8, 6, 2, 0, 0
Sir_Nicholas_de_Mimsy-Porpington, 113, 0, 0, 0, 104, 9
Fabrib, 0, 3, 3, 0, 0, 0
Danielross40, 0, 3, 2, 1, 0, 0
Aeon1006, 0, 14, 13, 1, 0, 0
Deepujoseph (page does not exist), 0, 25, 24, 1, 0, 0
Deepujoseph/Esperanza (page does not exist), 0, 12, 12, 0, 0, 0
Bumm13, 68, 2, 2, 0, 55, 13
Bluelist, 0, 1, 1, 0, 0, 0
Ashibaka (page does not exist), 0, 21, 17, 4, 0, 0
ImpuMozhi, 0, 6, 6, 0, 0, 0
Ashay Arekar, 0, 1, 1, 0, 0, 0
Zanimum, 0, 15, 14, 1, 0, 0
Elonka, 177, 10, 7, 3, 0, 177
Sukh, 0, 3, 3, 0, 0, 0
Crazycomputers, 78, 4, 1, 3, 62, 16
Crazynas, 0, 10, 9, 1, 0, 0
BryanG/RfA criteria, 0, 10, 10, 0, 0, 0
Betacommand, 80, 14, 12, 2, 76, 4
Threeafterthree, 0, 3, 2, 1, 0, 0
Robdurbar, 55, 18, 18, 0, 52, 3
Czj, 0, 3, 3, 0, 0, 0
TedE, 0, 16, 9, 7, 0, 0
MisfitToys, 69, 1, 0, 1, 55, 14
Bugs5382, 0, 2, 2, 0, 0, 0
SchmuckyTheCat, 0, 25, 19, 6, 0, 0
Kukini, 103, 73, 62, 11, 103, 0
Themindset/RFA, 0, 6, 2, 4, 0, 0
Bkonrad, 0, 45, 40, 5, 0, 0
JYolkowski, 21, 45, 43, 2, 21, 0
CFIF, 0, 24, 18, 6, 0, 0
Semperf, 0, 7, 7, 0, 0, 0
Mike Christie, 0, 38, 14, 24, 0, 0
FireFox/RfA, 0, 2, 2, 0, 0, 0
CQJ, 0, 4, 4, 0, 0, 0
Deon555/Contact (page does not exist), 0, 1, 1, 0, 0, 0
TheM62Manchester, 0, 3, 3, 0, 0, 0
CP\M, 0, 1, 1, 0, 0, 0
Coemgenus, 0, 71, 50, 21, 0, 0
Luna Santin, 0, 25, 19, 6, 0, 0
Icelandic Hurricane, 0, 16, 16, 0, 0, 0
Icelandic Hurricane/Contributions, 0, 16, 16, 0, 0, 0
Wikipediarules2221, 0, 39, 35, 4, 0, 0
Torinir, 0, 6, 4, 2, 0, 0
Miborovsky/B, 0, 14, 5, 9, 0, 0
Dar-Ape, 0, 33, 33, 0, 0, 0
The Gerg, 0, 7, 7, 0, 0, 0
The Gerg/Esperanza, 0, 3, 3, 0, 0, 0
Mailer diablo/B, 0, 11, 11, 0, 0, 0
NOBS, 0, 1, 1, 0, 0, 0
Tchadienne, 0, 3, 1, 2, 0, 0
Pete.Hurd, 0, 47, 29, 18, 0, 0
Aknorals, 0, 1, 1, 0, 0, 0
Poetlister, 0, 6, 2, 4, 0, 0
Oldelpaso, 36, 29, 21, 8, 36, 0
Pmanderson, 0, 31, 14, 17, 0, 0
Deb, 0, 109, 26, 83, 0, 0
Violetriga, 34, 20, 19, 1, 34, 0
MelForbes (page does not exist), 0, 1, 1, 0, 0, 0
Alai, 54, 46, 34, 12, 54, 0
Aquilina, 0, 12, 12, 0, 0, 0
Bakasuprman, 0, 31, 30, 1, 0, 0
Viva La Vie Boheme!/B, 0, 1, 1, 0, 0, 0
Physicq210 (page does not exist), 0, 29, 25, 4, 0, 0
Schuminweb, 0, 2, 2, 0, 0, 0
Bootstoots, 0, 2, 2, 0, 0, 0
Tree Biting Conspiracy, 0, 34, 26, 8, 0, 0
Btball, 0, 4, 3, 1, 0, 0
Musaabdulrashid, 0, 6, 5, 1, 0, 0
Marskell, 96, 75, 62, 13, 82, 14
Aguerriero, 61, 0, 0, 0, 57, 4
Wikibofh, 17, 3, 3, 0, 17, 0
Dlohcierekim, 73, 222, 14, 208, 0, 73
Ziggurat, 0, 8, 8, 0, 0, 0
Fireplace, 0, 3, 3, 0, 0, 0
Tariqabjotu/DSoDD, 0, 3, 2, 1, 0, 0
PJM, 0, 39, 39, 0, 0, 0
Royalguard11, 74, 13, 11, 2, 62, 12
Some P. Erson, 0, 5, 5, 0, 0, 0
VegaDark, 52, 68, 53, 15, 52, 0
Andrew_Levine, 90, 0, 0, 0, 67, 23
Fabricationary, 0, 7, 6, 1, 0, 0
Andrew Levine (page does not exist), 0, 4, 1, 3, 0, 0
Jeffklib, 0, 9, 9, 0, 0, 0
Icewolf34, 0, 1, 1, 0, 0, 0
Jahiegel/Views on Wikipedia/Requests for adminship, 0, 84, 66, 18, 0, 0
RedZebra, 0, 4, 3, 1, 0, 0
Kbdank71, 32, 87, 61, 26, 26, 6
LarryQ, 0, 1, 1, 0, 0, 0
SorryGuy, 0, 48, 16, 32, 0, 0
SorryGuy/Esperanza, 0, 10, 10, 0, 0, 0
TacoDeposit, 0, 30, 27, 3, 0, 0
Carmen Chamelion (page does not exist), 0, 1, 1, 0, 0, 0
Opark 77, 0, 1, 1, 0, 0, 0
DrL, 0, 1, 0, 1, 0, 0
Son of a Peach, 0, 1, 0, 1, 0, 0
QuizQuick (page does not exist), 0, 3, 2, 1, 0, 0
CrazyInSane, 0, 7, 4, 3, 0, 0
Dweller, 101, 93, 41, 52, 101, 0
Quill E. Coyote (page does not exist), 0, 2, 0, 2, 0, 0
AmiDaniel, 207, 23, 22, 1, 201, 6
Kchase02, 0, 20, 16, 4, 0, 0
Omicronpersei8, 0, 5, 4, 1, 0, 0
Kevin1243 (page does not exist), 0, 6, 6, 0, 0, 0
Republitarian, 0, 2, 1, 1, 0, 0
Alphachimpbot, 0, 1, 0, 1, 0, 0
Meersan, 0, 3, 3, 0, 0, 0
Nishkid64, 77, 238, 190, 48, 65, 12
Pedant, 0, 19, 17, 2, 0, 0
TheProject, 0, 4, 4, 0, 0, 0
Yamla, 55, 9, 9, 0, 53, 2
NMChico24, 0, 5, 5, 0, 0, 0
Robomaeyhem, 0, 2, 2, 0, 0, 0
Robomaeyhem/Esperanza, 0, 2, 2, 0, 0, 0
Viva La Vie Boheme!/fd, 0, 1, 1, 0, 0, 0
Larry V, 0, 1, 1, 0, 0, 0
Danaman5, 30, 36, 25, 11, 28, 2
MiraLuka, 0, 2, 2, 0, 0, 0
Gurch, 75, 28, 23, 5, 70, 5
SOADLuver, 0, 13, 13, 0, 0, 0
"That Guy, From That Show!", 0, 25, 25, 0, 0, 0
Marc Shepherd, 0, 2, 2, 0, 0, 0
Satori Son, 0, 4, 2, 2, 0, 0
Ashibaka/b (page does not exist), 0, 2, 2, 0, 0, 0
StarryEyes (page does not exist), 0, 1, 1, 0, 0, 0
Budgiekiller (page does not exist), 0, 6, 6, 0, 0, 0
Wangi, 78, 13, 10, 3, 65, 13
Bahn Mi, 0, 12, 9, 3, 0, 0
Daniel Olsen, 0, 13, 12, 1, 0, 0
Masssiveego/admin, 0, 5, 0, 5, 0, 0
Typochimp, 0, 1, 0, 1, 0, 0
Adamcobb, 0, 2, 2, 0, 0, 0
SoothingR, 78, 14, 12, 2, 72, 6
Anthony cfc, 0, 18, 16, 2, 0, 0
Oberst, 0, 1, 1, 0, 0, 0
Stevietheman, 0, 2, 1, 1, 0, 0
Freakofnurture, 68, 2, 1, 1, 65, 3
Vsion, 0, 7, 6, 1, 0, 0
St.isaac, 0, 1, 0, 1, 0, 0
Consumed_Crustacean, 90, 0, 0, 0, 61, 29
CrazyInSane/statement, 0, 1, 1, 0, 0, 0
Dryman, 0, 12, 12, 0, 0, 0
ReyBrujo, 86, 12, 8, 4, 79, 7
Consumed Crustacean, 0, 1, 0, 1, 0, 0
Vsmith, 29, 20, 19, 1, 28, 1
Georgianis, 0, 1, 1, 0, 0, 0
JesseW/sig, 0, 14, 14, 0, 0, 0
Crazytales56297/B0x3n (page does not exist), 0, 1, 1, 0, 0, 0
Dionyseus, 0, 66, 55, 11, 0, 0
Allen3, 16, 9, 9, 0, 12, 4
Ohnoitsjarnie (page does not exist), 0, 2, 1, 1, 0, 0
Dollarsign$, 0, 1, 0, 1, 0, 0
TomTheHand, 50, 8, 4, 4, 47, 3
Dimension31, 0, 1, 0, 1, 0, 0
Axiomm, 0, 8, 6, 2, 0, 0
Cynical, 0, 37, 16, 21, 0, 0
Larry_V, 51, 0, 0, 0, 41, 10
CrazyInSane/disclaimer, 0, 1, 1, 0, 0, 0
Zouf, 0, 1, 1, 0, 0, 0
Imdanumber1, 0, 1, 1, 0, 0, 0
Ageo020, 0, 218, 215, 3, 0, 0
Mantanmoreland, 0, 6, 4, 2, 0, 0
Zsinj, 67, 28, 22, 6, 59, 8
64.12.117.11 (page does not exist), 0, 2, 1, 1, 0, 0
Funky Monkey, 0, 11, 9, 2, 0, 0
Tim Starling, 0, 3, 1, 2, 0, 0
Danntm, 0, 237, 233, 4, 0, 0
Petaholmes, 31, 32, 31, 1, 31, 0
Eagle 101, 0, 30, 24, 6, 0, 0
Vivaldi, 0, 1, 1, 0, 0, 0
Moriori, 19, 19, 1, 18, 17, 2
Phr, 0, 3, 0, 3, 0, 0
Martinp23, 70, 28, 20, 8, 70, 0
Martinp23/Esperanza, 0, 8, 7, 1, 0, 0
Doctorbruno, 0, 19, 19, 0, 0, 0
Royalguard11/Desk, 0, 3, 2, 1, 0, 0
Kungming2, 0, 11, 10, 1, 0, 0
Kungming2/Esperanza (page does not exist), 0, 11, 10, 1, 0, 0
Zapptastic, 0, 1, 1, 0, 0, 0
J Di, 0, 5, 5, 0, 0, 0
Fahrenheit451, 0, 3, 0, 3, 0, 0
MichaelBillington, 93, 31, 29, 2, 90, 3
Palffy, 0, 1, 1, 0, 0, 0
Williamborg, 0, 19, 14, 5, 0, 0
Crystallina, 0, 3, 2, 1, 0, 0
Terryeo (page does not exist), 0, 1, 0, 1, 0, 0
Orsini, 0, 1, 0, 1, 0, 0
Copperchair, 0, 1, 1, 0, 0, 0
Tbeatty (page does not exist), 0, 13, 12, 1, 0, 0
(.Y.), 0, 1, 1, 0, 0, 0
Aranherunar/admin, 0, 2, 1, 1, 0, 0
Aranherunar (page does not exist), 0, 2, 1, 1, 0, 0
JPD, 98, 24, 21, 3, 97, 1
InvictaHOG, 0, 10, 9, 1, 0, 0
Tawkerbot2, 0, 1, 0, 1, 0, 0
Agathoclea, 69, 60, 37, 23, 66, 3
Johnlp, 0, 5, 4, 1, 0, 0
Sam Korn, 0, 11, 6, 5, 0, 0
Bduke, 91, 43, 24, 19, 91, 0
The Bread, 0, 30, 29, 1, 0, 0
*drew, 0, 21, 20, 1, 0, 0
Roisterer, 0, 14, 12, 2, 0, 0
Nobugs, 0, 1, 0, 1, 0, 0
Eagle_101, 76, 0, 0, 0, 71, 5
EEPROM Eagle (page does not exist), 0, 1, 1, 0, 0, 0
Eagle 101/WikiVoter, 0, 1, 1, 0, 0, 0
TrackerTV, 0, 4, 4, 0, 0, 0
Ravedave, 0, 8, 8, 0, 0, 0
Ravedave/babyname, 0, 2, 2, 0, 0, 0
Misza13/EA, 0, 5, 5, 0, 0, 0
TehKewl1, 0, 7, 7, 0, 0, 0
Kpjas, 90, 0, 0, 0, 72, 18
RiverlarkZ, 0, 1, 1, 0, 0, 0
False Prophet/Esperanza, 0, 3, 3, 0, 0, 0
False Prophet, 0, 3, 3, 0, 0, 0
False Prophet/Improve me, 0, 3, 3, 0, 0, 0
Jc37, 52, 33, 8, 25, 51, 1
Tmorton166, 0, 3, 3, 0, 0, 0
Yankee Rajput, 0, 4, 3, 1, 0, 0
Future Perfect at Sunrise, 0, 31, 26, 5, 0, 0
Fred Chess (page does not exist), 0, 2, 2, 0, 0, 0
Deuterium, 0, 2, 1, 1, 0, 0
Awyong Jeffrey Mordecai Salleh, 0, 20, 18, 2, 0, 0
Crazytales56297/EA (page does not exist), 0, 11, 11, 0, 0, 0
Holdenhurst, 0, 14, 9, 5, 0, 0
Piotrus, 35, 22, 13, 9, 35, 0
Radomil, 0, 1, 1, 0, 0, 0
Tsca, 0, 1, 1, 0, 0, 0
Teke, 80, 0, 0, 0, 74, 6
Deenoe, 0, 3, 3, 0, 0, 0
Legolost (page does not exist), 0, 16, 16, 0, 0, 0
Ombudsman, 0, 33, 33, 0, 0, 0
Angelbo, 0, 2, 2, 0, 0, 0
Appleboy (page does not exist), 0, 5, 5, 0, 0, 0
Chris24, 0, 1, 1, 0, 0, 0
Scott5114, 65, 12, 6, 6, 0, 65
Kokota (page does not exist), 0, 2, 1, 1, 0, 0
YaR GnitS, 0, 1, 0, 1, 0, 0
Preslethe, 0, 1, 1, 0, 0, 0
Ezeu, 57, 3, 3, 0, 41, 16
KarlV, 0, 1, 1, 0, 0, 0
Durin, 64, 35, 20, 15, 60, 4
Outriggr, 0, 8, 5, 3, 0, 0
TimBentley, 0, 9, 8, 1, 0, 0
Rich Farmbrough, 0, 40, 7, 33, 0, 0
Vice President In Charge Of Office Supplies (page does not exist), 0, 3, 2, 1, 0, 0
Tewfik, 0, 32, 30, 2, 0, 0
Moshe Constantine Hassan Al-Silverburg, 0, 8, 4, 4, 0, 0
Goethean, 0, 3, 0, 3, 0, 0
Spellmaster, 0, 1, 0, 1, 0, 0
Mboverload/RegExTypoFix, 0, 1, 0, 1, 0, 0
AudeVivere/Contributions (page does not exist), 0, 1, 0, 1, 0, 0
The JPS, 0, 26, 19, 7, 0, 0
Juppiter, 0, 8, 2, 6, 0, 0
Billy Blythe, 0, 1, 1, 0, 0, 0
CTSWyneken, 0, 12, 12, 0, 0, 0
Brownlee, 0, 8, 3, 5, 0, 0
Jack O'Lantern, 0, 2, 2, 0, 0, 0
Saltmarsh, 0, 1, 1, 0, 0, 0
Jam01, 0, 11, 11, 0, 0, 0
Db099221, 0, 2, 2, 0, 0, 0
Hello32020, 0, 79, 74, 5, 0, 0
Jimbo Wales/Birthday Wishes, 0, 1, 1, 0, 0, 0
Kuzaar, 0, 2, 2, 0, 0, 0
Ugur Basak, 0, 76, 76, 0, 0, 0
Werdna, 194, 11, 8, 3, 0, 194
Wafulz, 36, 5, 3, 2, 36, 0
Singopo, 0, 21, 6, 15, 0, 0
Netsnipe, 76, 8, 4, 4, 66, 10
Shadow1, 94, 3, 3, 0, 72, 22
Netsnipe/User Bureaucratic F**k, 0, 1, 1, 0, 0, 0
Mattisse, 0, 23, 1, 22, 0, 0
Durova, 83, 36, 17, 19, 78, 5
Captainktainer, 0, 7, 7, 0, 0, 0
Casmith 789, 0, 19, 9, 10, 0, 0
Geoffspear, 0, 1, 1, 0, 0, 0
Fram, 52, 19, 12, 7, 52, 0
Canadian-Bacon (page does not exist), 0, 21, 21, 0, 0, 0
Rdsmith4, 18, 35, 28, 7, 17, 1
Bugtrio, 0, 5, 5, 0, 0, 0
Alex9891 (page does not exist), 0, 39, 38, 1, 0, 0
Blue Tie, 0, 7, 5, 2, 0, 0
ST47, 102, 48, 40, 8, 80, 22
Canuckid, 0, 1, 1, 0, 0, 0
Jiang, 0, 32, 31, 1, 0, 0
Yuckfoo, 0, 31, 30, 1, 0, 0
Miborovsky/1FA, 0, 1, 1, 0, 0, 0
Ram-Man, 0, 23, 20, 3, 0, 0
Konstable, 46, 14, 11, 3, 46, 0
Beneaththelandslide, 0, 8, 8, 0, 0, 0
Skeezix1000, 0, 4, 4, 0, 0, 0
WikiCats, 0, 2, 2, 0, 0, 0
Jmount, 0, 1, 1, 0, 0, 0
Kinu, 71, 5, 3, 2, 69, 2
Ansell/Esperanza, 0, 11, 9, 2, 0, 0
AYArktos (page does not exist), 0, 22, 22, 0, 0, 0
Selmo, 0, 5, 5, 0, 0, 0
Ya ya ya ya ya ya, 0, 3, 3, 0, 0, 0
SheneI (page does not exist), 0, 1, 1, 0, 0, 0
Carcharoth, 141, 26, 13, 13, 0, 141
Longhair, 51, 58, 48, 10, 51, 0
Ianblair23, 58, 17, 17, 0, 58, 0
Husond/Esperanza, 0, 212, 144, 68, 0, 0
Daveydweeb, 78, 29, 26, 3, 78, 0
Philosophus, 0, 4, 2, 2, 0, 0
Oscarthecat, 55, 1, 1, 0, 50, 5
Mjg0503 (page does not exist), 0, 3, 3, 0, 0, 0
Some P. Erson/Esperanza, 0, 3, 3, 0, 0, 0
Don'tblockme (page does not exist), 0, 1, 1, 0, 0, 0
Daniel 123, 0, 1, 1, 0, 0, 0
Daveydweeb/Esperanza, 0, 26, 23, 3, 0, 0
The Land, 0, 31, 22, 9, 0, 0
FireSpike, 0, 9, 9, 0, 0, 0
MatthewFenton (page does not exist), 0, 38, 30, 8, 0, 0
Espresso Addict, 0, 80, 33, 47, 0, 0
Luna_Santin, 112, 0, 0, 0, 108, 4
MER-C, 156, 25, 15, 10, 0, 156
Eagle 101/WikiDiscussion Manager, 0, 1, 1, 0, 0, 0
NigelR, 0, 2, 2, 0, 0, 0
AuburnPilot, 81, 45, 28, 17, 77, 4
Keakealani, 0, 1, 1, 0, 0, 0
Keakealani/Esperanza, 0, 1, 1, 0, 0, 0
Heimstern Läufer, 0, 12, 10, 2, 0, 0
Darwinek, 43, 165, 141, 24, 38, 5
FayssalF/Sign (page does not exist), 0, 9, 9, 0, 0, 0
Richardshusr, 71, 25, 16, 9, 68, 3
Aeon1006/Esperanza (page does not exist), 0, 3, 3, 0, 0, 0
BetacommandBot, 0, 5, 4, 1, 0, 0
DemosDemon, 0, 2, 2, 0, 0, 0
DemosDemon/Esperanza, 0, 2, 2, 0, 0, 0
MacGyverMagic, 38, 52, 47, 5, 38, 0
Enochlau, 30, 27, 23, 4, 30, 0
